Source,Target,Type,Id,Label,timeset,Weight,Source_Type,Target_Type
E054,E102,Undirected,1333,,<[-2606256000000.0]>,1,,
E054,E110,Undirected,1334,,<[-2606256000000.0]>,1,,
E054,E111,Undirected,1335,,<[-2606256000000.0]>,1,,
E054,E112,Undirected,1336,,<[-2606256000000.0]>,1,,
E054,E113,Undirected,1337,,<[-2606256000000.0]>,1,,
E054,E116,Undirected,1338,,<[-2606256000000.0]>,1,,
E054,E117,Undirected,1339,,<[-2606256000000.0]>,1,,
E054,E124,Undirected,1340,,<[-2606256000000.0]>,1,,
E054,E125,Undirected,1341,,<[-2606256000000.0]>,1,,
E054,E126,Undirected,1342,,<[-2606256000000.0]>,1,,
E054,E137,Undirected,1343,,<[-2606256000000.0]>,1,,
E054,E138,Undirected,1344,,<[-2606256000000.0]>,1,,
E054,E139,Undirected,1345,,<[-2606256000000.0]>,1,,
E054,E140,Undirected,1346,,<[-2606256000000.0]>,1,,
E054,E147,Undirected,1347,,<[-2606256000000.0]>,1,,
E054,E148,Undirected,1348,,<[-2606256000000.0]>,1,,
E055,E061,Undirected,1349,,<[-2606256000000.0]>,1,,
E055,E062,Undirected,1350,,<[-2606256000000.0]>,1,,
E055,E063,Undirected,1351,,<[-2606256000000.0]>,1,,
E055,E064,Undirected,1352,,<[-2606256000000.0]>,1,,
E055,E065,Undirected,1353,,<[-2606256000000.0]>,1,,
E055,E074,Undirected,1354,,<[-2606256000000.0]>,1,,
E055,E075,Undirected,1355,,<[-2606256000000.0]>,1,,
E055,E076,Undirected,1356,,<[-2606256000000.0]>,1,,
E055,E081,Undirected,1357,,<[-2606256000000.0]>,1,,
E055,E082,Undirected,1358,,<[-2606256000000.0]>,1,,
E055,E085,Undirected,1359,,<[-2606256000000.0]>,1,,
E055,E096,Undirected,1360,,<[-2606256000000.0]>,1,,
E055,E097,Undirected,1361,,<[-2606256000000.0]>,1,,
E055,E098,Undirected,1362,,<[-2606256000000.0]>,1,,
E055,E099,Undirected,1363,,<[-2606256000000.0]>,1,,
E055,E100,Undirected,1364,,<[-2606256000000.0]>,1,,
E055,E101,Undirected,1365,,<[-2606256000000.0]>,1,,
E055,E102,Undirected,1366,,<[-2606256000000.0]>,1,,
E055,E110,Undirected,1367,,<[-2606256000000.0]>,1,,
E055,E111,Undirected,1368,,<[-2606256000000.0]>,1,,
E055,E112,Undirected,1369,,<[-2606256000000.0]>,1,,
E055,E113,Undirected,1370,,<[-2606256000000.0]>,1,,
E055,E116,Undirected,1371,,<[-2606256000000.0]>,1,,
E055,E117,Undirected,1372,,<[-2606256000000.0]>,1,,
E055,E124,Undirected,1373,,<[-2606256000000.0]>,1,,
E055,E125,Undirected,1374,,<[-2606256000000.0]>,1,,
E055,E126,Undirected,1375,,<[-2606256000000.0]>,1,,
E055,E137,Undirected,1376,,<[-2606256000000.0]>,1,,
E055,E138,Undirected,1377,,<[-2606256000000.0]>,1,,
E055,E139,Undirected,1378,,<[-2606256000000.0]>,1,,
E055,E140,Undirected,1379,,<[-2606256000000.0]>,1,,
E055,E147,Undirected,1380,,<[-2606256000000.0]>,1,,
E055,E148,Undirected,1381,,<[-2606256000000.0]>,1,,
E056,E093,Undirected,1382,,<[-2616019200000.0]>,1,,
E057,E058,Undirected,1383,,<[-2608070400000.0]>,1,,
E057,E059,Undirected,1384,,<[-2608070400000.0]>,1,,
E057,E073,Undirected,1385,,<[-2608070400000.0]>,1,,
E057,E091,Undirected,1386,,<[-2608070400000.0]>,1,,
E057,E130,Undirected,1387,,<[-2608070400000.0]>,1,,
E057,E134,Undirected,1388,,<[-2608070400000.0]>,1,,
E057,E135,Undirected,1389,,<[-2608070400000.0]>,1,,
E057,E136,Undirected,1390,,<[-2608070400000.0]>,1,,
E057,E146,Undirected,1391,,<[-2608070400000.0]>,1,,
E058,E059,Undirected,1392,,<[-2608070400000.0]>,1,,
E058,E073,Undirected,1393,,<[-2608070400000.0]>,1,,
E058,E091,Undirected,1394,,<[-2608070400000.0]>,1,,
E058,E130,Undirected,1395,,<[-2608070400000.0]>,1,,
E058,E134,Undirected,1396,,<[-2608070400000.0]>,1,,
E058,E135,Undirected,1397,,<[-2608070400000.0]>,1,,
E058,E136,Undirected,1398,,<[-2608070400000.0]>,1,,
E058,E146,Undirected,1399,,<[-2608070400000.0]>,1,,
E059,E073,Undirected,1400,,<[-2608070400000.0]>,1,,
E059,E091,Undirected,1401,,<[-2608070400000.0]>,1,,
E059,E130,Undirected,1402,,<[-2608070400000.0]>,1,,
E059,E134,Undirected,1403,,<[-2608070400000.0]>,1,,
E059,E135,Undirected,1404,,<[-2608070400000.0]>,1,,
E059,E136,Undirected,1405,,<[-2608070400000.0]>,1,,
E059,E146,Undirected,1406,,<[-2608070400000.0]>,1,,
E060,E078,Undirected,1407,,<[-2607120000000.0]>,1,,
E060,E109,Undirected,1408,,<[-2607120000000.0]>,1,,
E060,E130,Undirected,1409,,<[-2607120000000.0]>,1,,
E061,E062,Undirected,1410,,<[-2606256000000.0]>,1,,
E061,E063,Undirected,1411,,<[-2606256000000.0]>,1,,
E061,E064,Undirected,1412,,<[-2606256000000.0]>,1,,
E061,E065,Undirected,1413,,<[-2606256000000.0]>,1,,
E061,E074,Undirected,1414,,<[-2606256000000.0]>,1,,
E061,E075,Undirected,1415,,<[-2606256000000.0]>,1,,
E061,E076,Undirected,1416,,<[-2606256000000.0]>,1,,
E061,E081,Undirected,1417,,<[-2606256000000.0]>,1,,
E061,E082,Undirected,1418,,<[-2606256000000.0]>,1,,
E061,E085,Undirected,1419,,<[-2606256000000.0]>,1,,
E061,E096,Undirected,1420,,<[-2606256000000.0]>,1,,
E061,E097,Undirected,1421,,<[-2606256000000.0]>,1,,
E061,E098,Undirected,1422,,<[-2606256000000.0]>,1,,
E061,E099,Undirected,1423,,<[-2606256000000.0]>,1,,
E061,E100,Undirected,1424,,<[-2606256000000.0]>,1,,
E061,E101,Undirected,1425,,<[-2606256000000.0]>,1,,
E061,E102,Undirected,1426,,<[-2606256000000.0]>,1,,
E061,E110,Undirected,1427,,<[-2606256000000.0]>,1,,
E061,E111,Undirected,1428,,<[-2606256000000.0]>,1,,
E061,E112,Undirected,1429,,<[-2606256000000.0]>,1,,
E061,E113,Undirected,1430,,<[-2606256000000.0]>,1,,
E061,E116,Undirected,1431,,<[-2606256000000.0]>,1,,
E061,E117,Undirected,1432,,<[-2606256000000.0]>,1,,
E061,E121,Undirected,1433,,<[-2613945600000.0]>,1,,
E061,E124,Undirected,1434,,<[-2606256000000.0]>,1,,
E061,E125,Undirected,1435,,<[-2606256000000.0]>,1,,
E061,E126,Undirected,1436,,<[-2606256000000.0]>,1,,
E061,E132,Undirected,1437,,<[-2613945600000.0]>,1,,
E061,E137,Undirected,1438,,<[-2606256000000.0]>,1,,
E061,E138,Undirected,1439,,<[-2606256000000.0]>,1,,
E061,E139,Undirected,1440,,<[-2606256000000.0]>,1,,
E061,E140,Undirected,1441,,<[-2606256000000.0]>,1,,
E061,E147,Undirected,1442,,<[-2606256000000.0]>,1,,
E061,E148,Undirected,1443,,<[-2606256000000.0]>,1,,
E062,E063,Undirected,1444,,<[-2606256000000.0]>,1,,
E062,E064,Undirected,1445,,<[-2606256000000.0]>,1,,
E062,E065,Undirected,1446,,<[-2606256000000.0]>,1,,
E062,E074,Undirected,1447,,<[-2606256000000.0]>,1,,
E062,E075,Undirected,1448,,<[-2606256000000.0]>,1,,
E062,E076,Undirected,1449,,<[-2606256000000.0]>,1,,
E062,E081,Undirected,1450,,<[-2606256000000.0]>,1,,
E062,E082,Undirected,1451,,<[-2606256000000.0]>,1,,
E062,E085,Undirected,1452,,<[-2606256000000.0]>,1,,
E062,E096,Undirected,1453,,<[-2606256000000.0]>,1,,
E062,E097,Undirected,1454,,<[-2606256000000.0]>,1,,
E062,E098,Undirected,1455,,<[-2606256000000.0]>,1,,
E062,E099,Undirected,1456,,<[-2606256000000.0]>,1,,
E062,E100,Undirected,1457,,<[-2606256000000.0]>,1,,
E062,E101,Undirected,1458,,<[-2606256000000.0]>,1,,
E062,E102,Undirected,1459,,<[-2606256000000.0]>,1,,
E062,E110,Undirected,1460,,<[-2606256000000.0]>,1,,
E062,E111,Undirected,1461,,<[-2606256000000.0]>,1,,
E062,E112,Undirected,1462,,<[-2606256000000.0]>,1,,
E062,E113,Undirected,1463,,<[-2606256000000.0]>,1,,
E062,E116,Undirected,1464,,<[-2606256000000.0]>,1,,
E062,E117,Undirected,1465,,<[-2606256000000.0]>,1,,
E062,E124,Undirected,1466,,<[-2606256000000.0]>,1,,
E062,E125,Undirected,1467,,<[-2606256000000.0]>,1,,
E062,E126,Undirected,1468,,<[-2606256000000.0]>,1,,
E062,E137,Undirected,1469,,<[-2606256000000.0]>,1,,
E062,E138,Undirected,1470,,<[-2606256000000.0]>,1,,
E062,E139,Undirected,1471,,<[-2606256000000.0]>,1,,
E062,E140,Undirected,1472,,<[-2606256000000.0]>,1,,
E062,E147,Undirected,1473,,<[-2606256000000.0]>,1,,
E062,E148,Undirected,1474,,<[-2606256000000.0]>,1,,
E063,E064,Undirected,1475,,<[-2606256000000.0]>,1,,
E063,E065,Undirected,1476,,<[-2606256000000.0]>,1,,
E063,E074,Undirected,1477,,<[-2606256000000.0]>,1,,
E063,E075,Undirected,1478,,<[-2606256000000.0]>,1,,
E063,E076,Undirected,1479,,<[-2606256000000.0]>,1,,
E063,E081,Undirected,1480,,<[-2606256000000.0]>,1,,
E063,E082,Undirected,1481,,<[-2606256000000.0]>,1,,
E063,E085,Undirected,1482,,<[-2606256000000.0]>,1,,
E063,E096,Undirected,1483,,<[-2606256000000.0]>,1,,
E063,E097,Undirected,1484,,<[-2606256000000.0]>,1,,
E063,E098,Undirected,1485,,<[-2606256000000.0]>,1,,
E063,E099,Undirected,1486,,<[-2606256000000.0]>,1,,
E063,E100,Undirected,1487,,<[-2606256000000.0]>,1,,
E063,E101,Undirected,1488,,<[-2606256000000.0]>,1,,
E063,E102,Undirected,1489,,<[-2606256000000.0]>,1,,
E063,E110,Undirected,1490,,<[-2606256000000.0]>,1,,
E063,E111,Undirected,1491,,<[-2606256000000.0]>,1,,
E063,E112,Undirected,1492,,<[-2606256000000.0]>,1,,
E063,E113,Undirected,1493,,<[-2606256000000.0]>,1,,
E063,E116,Undirected,1494,,<[-2606256000000.0]>,1,,
E063,E117,Undirected,1495,,<[-2606256000000.0]>,1,,
E063,E124,Undirected,1496,,<[-2606256000000.0]>,1,,
E063,E125,Undirected,1497,,<[-2606256000000.0]>,1,,
E063,E126,Undirected,1498,,<[-2606256000000.0]>,1,,
E063,E137,Undirected,1499,,<[-2606256000000.0]>,1,,
E063,E138,Undirected,1500,,<[-2606256000000.0]>,1,,
E063,E139,Undirected,1501,,<[-2606256000000.0]>,1,,
E063,E140,Undirected,1502,,<[-2606256000000.0]>,1,,
E063,E147,Undirected,1503,,<[-2606256000000.0]>,1,,
E063,E148,Undirected,1504,,<[-2606256000000.0]>,1,,
E064,E065,Undirected,1505,,<[-2606256000000.0]>,1,,
E064,E074,Undirected,1506,,<[-2606256000000.0]>,1,,
E064,E075,Undirected,1507,,<[-2606256000000.0]>,1,,
E064,E076,Undirected,1508,,<[-2606256000000.0]>,1,,
E064,E078,Undirected,1509,,<[-2615673600000.0]>,1,,
E064,E081,Undirected,1510,,<[-2606256000000.0]>,1,,
E064,E082,Undirected,1511,,<[-2606256000000.0]>,1,,
E064,E085,Undirected,1512,,<[-2606256000000.0]>,1,,
E064,E096,Undirected,1513,,<[-2606256000000.0]>,1,,
E064,E097,Undirected,1514,,<[-2606256000000.0]>,1,,
E064,E098,Undirected,1515,,<[-2606256000000.0]>,1,,
E064,E099,Undirected,1516,,<[-2606256000000.0]>,1,,
E064,E100,Undirected,1517,,<[-2606256000000.0]>,1,,
E064,E101,Undirected,1518,,<[-2606256000000.0]>,1,,
E064,E102,Undirected,1519,,<[-2606256000000.0]>,1,,
E064,E110,Undirected,1520,,<[-2606256000000.0]>,1,,
E064,E111,Undirected,1521,,<[-2606256000000.0]>,1,,
E064,E112,Undirected,1522,,<[-2606256000000.0]>,1,,
E064,E113,Undirected,1523,,<[-2606256000000.0]>,1,,
E064,E116,Undirected,1524,,<[-2606256000000.0]>,1,,
E064,E117,Undirected,1525,,<[-2606256000000.0]>,1,,
E064,E119,Undirected,1526,,<[-2616796800000.0]>,1,,
E064,E120,Undirected,1527,,<[-2616796800000.0]>,1,,
E064,E122,Undirected,1528,,<[-2616796800000.0]>,1,,
E064,E124,Undirected,1529,,<[-2606256000000.0]>,1,,
E064,E125,Undirected,1530,,<[-2606256000000.0]>,1,,
E064,E126,Undirected,1531,,<[-2606256000000.0]>,1,,
E064,E128,Undirected,1532,,<[-2615673600000.0]>,1,,
E064,E137,Undirected,1533,,<[-2606256000000.0]>,1,,
E064,E138,Undirected,1534,,<[-2606256000000.0]>,1,,
E064,E139,Undirected,1535,,<[-2606256000000.0]>,1,,
E064,E140,Undirected,1536,,<[-2606256000000.0]>,1,,
E064,E147,Undirected,1537,,<[-2606256000000.0]>,1,,
E064,E148,Undirected,1538,,<[-2606256000000.0]>,1,,
E065,E074,Undirected,1539,,<[-2606256000000.0]>,1,,
E065,E075,Undirected,1540,,<[-2606256000000.0]>,1,,
E065,E076,Undirected,1541,,<[-2606256000000.0]>,1,,
E065,E081,Undirected,1542,,<[-2606256000000.0]>,1,,
E065,E082,Undirected,1543,,<[-2606256000000.0]>,1,,
E065,E085,Undirected,1544,,<[-2606256000000.0]>,1,,
E065,E096,Undirected,1545,,<[-2606256000000.0]>,1,,
E065,E097,Undirected,1546,,<[-2606256000000.0]>,1,,
E065,E098,Undirected,1547,,<[-2606256000000.0]>,1,,
E065,E099,Undirected,1548,,<[-2606256000000.0]>,1,,
E065,E100,Undirected,1549,,<[-2606256000000.0]>,1,,
E065,E101,Undirected,1550,,<[-2606256000000.0]>,1,,
E065,E102,Undirected,1551,,<[-2606256000000.0]>,1,,
E065,E110,Undirected,1552,,<[-2606256000000.0]>,1,,
E065,E111,Undirected,1553,,<[-2606256000000.0]>,1,,
E065,E112,Undirected,1554,,<[-2606256000000.0]>,1,,
E065,E113,Undirected,1555,,<[-2606256000000.0]>,1,,
E065,E116,Undirected,1556,,<[-2606256000000.0]>,1,,
E065,E117,Undirected,1557,,<[-2606256000000.0]>,1,,
E065,E124,Undirected,1558,,<[-2606256000000.0]>,1,,
E065,E125,Undirected,1559,,<[-2606256000000.0]>,1,,
E065,E126,Undirected,1560,,<[-2606256000000.0]>,1,,
E065,E128,Undirected,1561,,<[-2615328000000.0]>,1,,
E065,E132,Undirected,1562,,<[-2615328000000.0]>,1,,
E065,E137,Undirected,1563,,<[-2606256000000.0]>,1,,
E065,E138,Undirected,1564,,<[-2606256000000.0]>,1,,
E065,E139,Undirected,1565,,<[-2606256000000.0]>,1,,
E065,E140,Undirected,1566,,<[-2606256000000.0]>,1,,
E065,E145,Undirected,1567,,<[-2615328000000.0]>,1,,
E065,E147,Undirected,1568,,<[-2606256000000.0]>,1,,
E065,E148,Undirected,1569,,<[-2606256000000.0]>,1,,
E066,E067,Undirected,1570,,<[-2628547200000.0]>,1,,
E069,E085,Undirected,1571,,<[-2617747200000.0]>,1,,
E069,E106,Undirected,1572,,<[-2617747200000.0]>,1,,
E069,E114,Undirected,1573,,<[-2617747200000.0]>,1,,
E069,E115,Undirected,1574,,<[-2617747200000.0]>,1,,
E069,E117,Undirected,1575,,<[-2617747200000.0]>,1,,
E069,E127,Undirected,1576,,<[-2617747200000.0]>,1,,
E069,E141,Undirected,1577,,<[-2617747200000.0]>,1,,
E069,E142,Undirected,1578,,<[-2609712000000.0]>,1,,
E070,E076,Undirected,1579,,<[-2617056000000.0]>,1,,
E070,E078,Undirected,1580,,<[-2617056000000.0]>,1,,
E070,E087,Undirected,1581,,<[-2617056000000.0]>,1,,
E070,E088,Undirected,1582,,<[-2617056000000.0]>,1,,
E070,E107,Undirected,1583,,<[-2617056000000.0]>,1,,
E070,E142,Undirected,1584,,<[-2617056000000.0]>,1,,
E071,E092,Undirected,1585,,<[-2616451200000.0]>,1,,
E071,E093,Undirected,1586,,<[-2616451200000.0]>,1,,
E071,E142,Undirected,1587,,<[-2616451200000.0]>,1,,
E071,E144,Undirected,1588,,<[-2616451200000.0]>,1,,
E072,E123,Undirected,1589,,<[-2644531200000.0]>,1,,
E072,E132,Undirected,1590,,<[-2644531200000.0]>,1,,
E073,E091,Undirected,1591,,<[-2608070400000.0]>,1,,
E073,E130,Undirected,1592,,<[-2608070400000.0]>,1,,
E073,E134,Undirected,1593,,<[-2608070400000.0]>,1,,
E073,E135,Undirected,1594,,<[-2608070400000.0]>,1,,
E073,E136,Undirected,1595,,<[-2608070400000.0]>,1,,
E073,E146,Undirected,1596,,<[-2608070400000.0]>,1,,
E074,E075,Undirected,1597,,<[-2606256000000.0]>,1,,
E074,E076,Undirected,1598,,<[-2606256000000.0]>,1,,
E074,E081,Undirected,1599,,<[-2606256000000.0]>,1,,
E074,E082,Undirected,1600,,<[-2606256000000.0]>,1,,
E074,E085,Undirected,1601,,<[-2606256000000.0]>,1,,
E074,E096,Undirected,1602,,<[-2606256000000.0]>,1,,
E074,E097,Undirected,1603,,<[-2606256000000.0]>,1,,
E074,E098,Undirected,1604,,<[-2606256000000.0]>,1,,
E074,E099,Undirected,1605,,<[-2606256000000.0]>,1,,
E074,E100,Undirected,1606,,<[-2606256000000.0]>,1,,
E074,E101,Undirected,1607,,<[-2606256000000.0]>,1,,
E074,E102,Undirected,1608,,<[-2606256000000.0]>,1,,
E074,E110,Undirected,1609,,<[-2606256000000.0]>,1,,
E074,E111,Undirected,1610,,<[-2606256000000.0]>,1,,
E074,E112,Undirected,1611,,<[-2606256000000.0]>,1,,
E074,E113,Undirected,1612,,<[-2606256000000.0]>,1,,
E074,E116,Undirected,1613,,<[-2606256000000.0]>,1,,
E074,E117,Undirected,1614,,<[-2606256000000.0]>,1,,
E074,E124,Undirected,1615,,<[-2606256000000.0]>,1,,
E074,E125,Undirected,1616,,<[-2606256000000.0]>,1,,
E074,E126,Undirected,1617,,<[-2606256000000.0]>,1,,
E074,E137,Undirected,1618,,<[-2606256000000.0]>,1,,
E074,E138,Undirected,1619,,<[-2606256000000.0]>,1,,
E074,E139,Undirected,1620,,<[-2606256000000.0]>,1,,
E074,E140,Undirected,1621,,<[-2606256000000.0]>,1,,
E074,E147,Undirected,1622,,<[-2606256000000.0]>,1,,
E074,E148,Undirected,1623,,<[-2606256000000.0]>,1,,
E075,E076,Undirected,1624,,<[-2606256000000.0]>,1,,
E075,E081,Undirected,1625,,<[-2606256000000.0]>,1,,
E075,E082,Undirected,1626,,<[-2606256000000.0]>,1,,
E075,E085,Undirected,1627,,<[-2606256000000.0]>,1,,
E075,E096,Undirected,1628,,<[-2606256000000.0]>,1,,
E075,E097,Undirected,1629,,<[-2606256000000.0]>,1,,
E075,E098,Undirected,1630,,<[-2606256000000.0]>,1,,
E075,E099,Undirected,1631,,<[-2606256000000.0]>,1,,
E075,E100,Undirected,1632,,<[-2606256000000.0]>,1,,
E075,E101,Undirected,1633,,<[-2606256000000.0]>,1,,
E075,E102,Undirected,1634,,<[-2606256000000.0]>,1,,
E075,E110,Undirected,1635,,<[-2606256000000.0]>,1,,
E075,E111,Undirected,1636,,<[-2606256000000.0]>,1,,
E075,E112,Undirected,1637,,<[-2606256000000.0]>,1,,
E075,E113,Undirected,1638,,<[-2606256000000.0]>,1,,
E075,E116,Undirected,1639,,<[-2606256000000.0]>,1,,
E075,E117,Undirected,1640,,<[-2606256000000.0]>,1,,
E075,E124,Undirected,1641,,<[-2606256000000.0]>,1,,
E075,E125,Undirected,1642,,<[-2606256000000.0]>,1,,
E075,E126,Undirected,1643,,<[-2606256000000.0]>,1,,
E075,E137,Undirected,1644,,<[-2606256000000.0]>,1,,
E075,E138,Undirected,1645,,<[-2606256000000.0]>,1,,
E075,E139,Undirected,1646,,<[-2606256000000.0]>,1,,
E075,E140,Undirected,1647,,<[-2606256000000.0]>,1,,
E075,E147,Undirected,1648,,<[-2606256000000.0]>,1,,
E075,E148,Undirected,1649,,<[-2606256000000.0]>,1,,
E076,E078,Undirected,1650,,<[-2617056000000.0]>,1,,
E076,E081,Undirected,1651,,<[-2606256000000.0]>,1,,
E076,E082,Undirected,1652,,<[-2606256000000.0]>,1,,
E076,E085,Undirected,1653,,<[-2606256000000.0]>,1,,
E076,E087,Undirected,1654,,<[-2617056000000.0]>,1,,
E076,E088,Undirected,1655,,<[-2617056000000.0]>,1,,
E076,E096,Undirected,1656,,<[-2606256000000.0]>,1,,
E076,E097,Undirected,1657,,<[-2606256000000.0]>,1,,
E076,E098,Undirected,1658,,<[-2606256000000.0]>,1,,
E076,E099,Undirected,1659,,<[-2606256000000.0]>,1,,
E076,E100,Undirected,1660,,<[-2606256000000.0]>,1,,
E076,E101,Undirected,1661,,<[-2606256000000.0]>,1,,
E076,E102,Undirected,1662,,<[-2606256000000.0]>,1,,
E076,E107,Undirected,1663,,<[-2617056000000.0]>,1,,
E076,E110,Undirected,1664,,<[-2606256000000.0]>,1,,
E076,E111,Undirected,1665,,<[-2606256000000.0]>,1,,
E076,E112,Undirected,1666,,<[-2606256000000.0]>,1,,
E076,E113,Undirected,1667,,<[-2606256000000.0]>,1,,
E076,E116,Undirected,1668,,<[-2606256000000.0]>,1,,
E076,E117,Undirected,1669,,<[-2606256000000.0]>,1,,
E076,E124,Undirected,1670,,<[-2606256000000.0]>,1,,
E076,E125,Undirected,1671,,<[-2606256000000.0]>,1,,
E076,E126,Undirected,1672,,<[-2606256000000.0]>,1,,
E076,E137,Undirected,1673,,<[-2606256000000.0]>,1,,
E076,E138,Undirected,1674,,<[-2606256000000.0]>,1,,
E076,E139,Undirected,1675,,<[-2606256000000.0]>,1,,
E076,E140,Undirected,1676,,<[-2606256000000.0]>,1,,
E076,E142,Undirected,1677,,<[-2617056000000.0]>,1,,
E076,E147,Undirected,1678,,<[-2606256000000.0]>,1,,
E076,E148,Undirected,1679,,<[-2606256000000.0]>,1,,
E077,E105,Undirected,1680,,<[-2617228800000.0]>,1,,
E078,E087,Undirected,1681,,<[-2617056000000.0]>,1,,
E078,E088,Undirected,1682,,<[-2617056000000.0]>,1,,
E078,E107,Undirected,1683,,<[-2617056000000.0]>,1,,
E078,E109,Undirected,1684,,<[-2607120000000.0]>,1,,
E078,E128,Undirected,1685,,<[-2615673600000.0]>,1,,
E078,E130,Undirected,1686,,<[-2607120000000.0]>,1,,
E078,E142,Undirected,1687,,<[-2617056000000.0]>,1,,
E079,E128,Undirected,1688,,<[-2612908800000.0]>,1,,
E081,E082,Undirected,1689,,<[-2606256000000.0]>,1,,
E081,E085,Undirected,1690,,<[-2606256000000.0]>,1,,
E081,E096,Undirected,1691,,<[-2606256000000.0]>,1,,
E081,E097,Undirected,1692,,<[-2606256000000.0]>,1,,
E081,E098,Undirected,1693,,<[-2606256000000.0]>,1,,
E081,E099,Undirected,1694,,<[-2606256000000.0]>,1,,
E081,E100,Undirected,1695,,<[-2606256000000.0]>,1,,
E081,E101,Undirected,1696,,<[-2606256000000.0]>,1,,
E081,E102,Undirected,1697,,<[-2606256000000.0]>,1,,
E081,E110,Undirected,1698,,<[-2606256000000.0]>,1,,
E081,E111,Undirected,1699,,<[-2606256000000.0]>,1,,
E081,E112,Undirected,1700,,<[-2606256000000.0]>,1,,
E081,E113,Undirected,1701,,<[-2606256000000.0]>,1,,
E081,E116,Undirected,1702,,<[-2606256000000.0]>,1,,
E081,E117,Undirected,1703,,<[-2606256000000.0]>,1,,
E081,E124,Undirected,1704,,<[-2606256000000.0]>,1,,
E081,E125,Undirected,1705,,<[-2606256000000.0]>,1,,
E081,E126,Undirected,1706,,<[-2606256000000.0]>,1,,
E081,E133,Undirected,1707,,<[-2608243200000.0]>,1,,
E081,E137,Undirected,1708,,<[-2606256000000.0]>,1,,
E081,E138,Undirected,1709,,<[-2606256000000.0]>,1,,
E081,E139,Undirected,1710,,<[-2606256000000.0]>,1,,
E081,E140,Undirected,1711,,<[-2606256000000.0]>,1,,
E081,E142,Undirected,1712,,<[-2608243200000.0]>,1,,
E081,E147,Undirected,1713,,<[-2606256000000.0]>,1,,
E081,E148,Undirected,1714,,<[-2606256000000.0]>,1,,
E082,E085,Undirected,1715,,<[-2606256000000.0]>,1,,
E082,E096,Undirected,1716,,<[-2606256000000.0]>,1,,
E082,E097,Undirected,1717,,<[-2606256000000.0]>,1,,
E082,E098,Undirected,1718,,<[-2606256000000.0]>,1,,
E082,E099,Undirected,1719,,<[-2606256000000.0]>,1,,
E082,E100,Undirected,1720,,<[-2606256000000.0]>,1,,
E082,E101,Undirected,1721,,<[-2606256000000.0]>,1,,
E082,E102,Undirected,1722,,<[-2606256000000.0]>,1,,
E082,E110,Undirected,1723,,<[-2606256000000.0]>,1,,
E082,E111,Undirected,1724,,<[-2606256000000.0]>,1,,
E082,E112,Undirected,1725,,<[-2606256000000.0]>,1,,
E082,E113,Undirected,1726,,<[-2606256000000.0]>,1,,
E082,E116,Undirected,1727,,<[-2606256000000.0]>,1,,
E082,E117,Undirected,1728,,<[-2606256000000.0]>,1,,
E082,E124,Undirected,1729,,<[-2606256000000.0]>,1,,
E082,E125,Undirected,1730,,<[-2606256000000.0]>,1,,
E082,E126,Undirected,1731,,<[-2606256000000.0]>,1,,
E082,E137,Undirected,1732,,<[-2606256000000.0]>,1,,
E082,E138,Undirected,1733,,<[-2606256000000.0]>,1,,
E082,E139,Undirected,1734,,<[-2606256000000.0]>,1,,
E082,E140,Undirected,1735,,<[-2606256000000.0]>,1,,
E082,E147,Undirected,1736,,<[-2606256000000.0]>,1,,
E082,E148,Undirected,1737,,<[-2606256000000.0]>,1,,
E083,E088,Undirected,1738,,<[-2616883200000.0]>,1,,
E083,E089,Undirected,1739,,<[-2616883200000.0]>,1,,
E083,E090,Undirected,1740,,<[-2616883200000.0]>,1,,
E083,E091,Undirected,1741,,<[-2616883200000.0]>,1,,
E083,E118,Undirected,1742,,<[-2616883200000.0]>,1,,
E084,E104,Undirected,1743,,<[-2627942400000.0]>,1,,
E085,E096,Undirected,1744,,<[-2606256000000.0]>,1,,
E085,E097,Undirected,1745,,<[-2606256000000.0]>,1,,
E085,E098,Undirected,1746,,<[-2606256000000.0]>,1,,
E085,E099,Undirected,1747,,<[-2606256000000.0]>,1,,
E085,E100,Undirected,1748,,<[-2606256000000.0]>,1,,
E085,E101,Undirected,1749,,<[-2606256000000.0]>,1,,
E085,E102,Undirected,1750,,<[-2606256000000.0]>,1,,
E085,E106,Undirected,1751,,<[-2617747200000.0]>,1,,
E085,E110,Undirected,1752,,<[-2606256000000.0]>,1,,
E085,E111,Undirected,1753,,<[-2606256000000.0]>,1,,
E085,E112,Undirected,1754,,<[-2606256000000.0]>,1,,
E085,E113,Undirected,1755,,<[-2606256000000.0]>,1,,
E085,E114,Undirected,1756,,<[-2617747200000.0]>,1,,
E085,E115,Undirected,1757,,<[-2617747200000.0]>,1,,
E085,E116,Undirected,1758,,<[-2606256000000.0]>,1,,
E085,E117,Undirected,1759,,<[-2617747200000.0]>,2,,
E085,E124,Undirected,1760,,<[-2606256000000.0]>,1,,
E085,E125,Undirected,1761,,<[-2606256000000.0]>,1,,
E085,E126,Undirected,1762,,<[-2606256000000.0]>,1,,
E085,E127,Undirected,1763,,<[-2617747200000.0]>,1,,
E085,E137,Undirected,1764,,<[-2606256000000.0]>,1,,
E085,E138,Undirected,1765,,<[-2606256000000.0]>,1,,
E085,E139,Undirected,1766,,<[-2606256000000.0]>,1,,
E085,E140,Undirected,1767,,<[-2606256000000.0]>,1,,
E085,E141,Undirected,1768,,<[-2617747200000.0]>,1,,
